STATION,DATE,TAVG,TMAX,TMIN
USW00023183,10/15/2000,71,84,58
USW00023183,10/16/2000,74,86,61
USW00023183,10/17/2000,76,90,62
USW00023183,10/18/2000,81,92,69
USW00023183,10/19/2000,74,80,68
USW00023183,10/20/2000,75,86,63
USW00023183,10/21/2000,72,81,63
USW00023183,10/22/2000,62,66,57
USW00023183,10/23/2000,63,69,57
USW00023183,10/24/2000,64,71,57
USW00023183,10/25/2000,66,76,55
USW00023183,10/26/2000,69,79,59
USW00023183,10/27/2000,63,70,56
USW00023183,10/28/2000,62,68,55
USW00023183,10/29/2000,64,72,55
USW00023183,10/30/2000,65,74,56
USW00023183,10/31/2000,58,66,49
USW00023183,11/1/2000,59,69,49
USW00023183,11/2/2000,60,68,51
USW00023183,11/3/2000,61,69,53
USW00023183,11/4/2000,62,67,57
USW00023183,11/5/2000,60,67,52
USW00023183,11/6/2000,54,59,48
USW00023183,11/7/2000,54,63,45
USW00023183,11/8/2000,53,63,43
USW00023183,11/9/2000,56,67,45
USW00023183,11/10/2000,56,62,50
USW00023183,11/11/2000,54,61,46
USW00023183,11/12/2000,53,62,43
USW00023183,11/13/2000,53,65,41
USW00023183,11/14/2000,56,66,46
USW00023183,11/15/2000,53,63,43
USW00023183,11/16/2000,52,63,40
USW00023183,11/17/2000,52,63,41
USW00023183,11/18/2000,52,63,40
USW00023183,11/19/2000,53,67,39
USW00023183,11/20/2000,59,74,43
USW00023183,11/21/2000,63,72,53
USW00023183,11/22/2000,63,73,52
USW00023183,11/23/2000,56,66,45
USW00023183,11/24/2000,56,67,45
USW00023183,11/25/2000,58,71,45
USW00023183,11/26/2000,59,74,44
USW00023183,11/27/2000,59,72,46
USW00023183,11/28/2000,61,74,47
USW00023183,11/29/2000,62,76,48
USW00023183,11/30/2000,63,76,50
USW00023183,12/1/2000,61,73,48
USW00023183,12/2/2000,64,74,54
USW00023183,12/3/2000,63,74,52
USW00023183,12/4/2000,63,76,49
USW00023183,12/5/2000,64,77,51
USW00023183,12/6/2000,62,75,49
USW00023183,12/7/2000,63,73,53
USW00023183,12/8/2000,62,73,51
USW00023183,12/9/2000,58,68,48
USW00023183,12/10/2000,57,64,50
USW00023183,12/11/2000,57,69,44
USW00023183,12/12/2000,55,65,45
USW00023183,12/13/2000,53,62,43
USW00023183,12/14/2000,54,65,43
USW00023183,12/15/2000,55,65,44
USW00023183,12/16/2000,54,67,41
USW00023183,12/17/2000,57,72,42
USW00023183,12/18/2000,53,65,41
USW00023183,12/19/2000,55,68,41
USW00023183,12/20/2000,53,66,40
USW00023183,12/21/2000,56,70,41
USW00023183,12/22/2000,57,72,42
USW00023183,12/23/2000,58,73,43
USW00023183,12/24/2000,60,73,46
USW00023183,12/25/2000,54,66,42
USW00023183,12/26/2000,55,66,43
USW00023183,12/27/2000,53,64,42
USW00023183,12/28/2000,54,67,41
USW00023183,12/29/2000,57,73,41
USW00023183,12/30/2000,58,70,45
USW00023183,12/31/2000,56,69,42
USW00023183,1/1/2001,58,69,46
USW00023183,1/2/2001,59,74,44
USW00023183,1/3/2001,60,74,46
USW00023183,1/4/2001,61,76,45
USW00023183,1/5/2001,62,74,50
USW00023183,1/6/2001,62,70,53
USW00023183,1/7/2001,60,70,49
USW00023183,1/8/2001,63,75,51
USW00023183,1/9/2001,53,56,50
USW00023183,1/10/2001,56,62,49
USW00023183,1/11/2001,58,70,46
USW00023183,1/12/2001,50,55,45
USW00023183,1/13/2001,50,57,42
USW00023183,1/14/2001,50,59,40
USW00023183,1/15/2001,49,58,40
USW00023183,1/16/2001,45,48,42
USW00023183,1/17/2001,46,55,37
USW00023183,1/18/2001,47,57,36
USW00023183,1/19/2001,50,61,38
USW00023183,1/20/2001,56,66,46
USW00023183,1/21/2001,58,71,44
USW00023183,1/22/2001,62,72,51
USW00023183,1/23/2001,57,69,45
USW00023183,1/24/2001,60,72,47
USW00023183,1/25/2001,55,62,47
USW00023183,1/26/2001,51,60,41
USW00023183,1/27/2001,50,55,44
USW00023183,1/28/2001,47,53,41
USW00023183,1/29/2001,50,57,42
USW00023183,1/30/2001,51,59,42
USW00023183,1/31/2001,49,59,38
USW00023183,2/1/2001,53,67,38
USW00023183,2/2/2001,56,68,43
USW00023183,2/3/2001,57,70,44
USW00023183,2/4/2001,63,79,46
USW00023183,2/5/2001,65,79,51
USW00023183,2/6/2001,65,78,52
USW00023183,2/7/2001,64,73,54
USW00023183,2/8/2001,49,56,42
USW00023183,2/9/2001,49,59,39
USW00023183,2/10/2001,54,67,41
USW00023183,2/11/2001,54,65,42
USW00023183,2/12/2001,56,70,42
USW00023183,2/13/2001,56,65,46
USW00023183,2/14/2001,49,55,43
USW00023183,2/15/2001,51,59,42
USW00023183,2/16/2001,54,64,43
USW00023183,2/17/2001,56,68,43
USW00023183,2/18/2001,62,74,49
USW00023183,2/19/2001,61,75,47
USW00023183,2/20/2001,63,75,51
USW00023183,2/21/2001,62,75,49
USW00023183,2/22/2001,62,74,50
USW00023183,2/23/2001,58,64,51
USW00023183,2/24/2001,53,63,43
USW00023183,2/25/2001,58,66,50
USW00023183,2/26/2001,59,66,51
USW00023183,2/27/2001,58,67,49
USW00023183,2/28/2001,51,55,47
USW00023183,3/1/2001,53,63,43
USW00023183,3/2/2001,56,66,45
USW00023183,3/3/2001,56,66,46
USW00023183,3/4/2001,61,74,47
USW00023183,3/5/2001,66,76,56
USW00023183,3/6/2001,67,74,59
USW00023183,3/7/2001,57,62,52
USW00023183,3/8/2001,59,65,52
USW00023183,3/9/2001,60,69,51
USW00023183,3/10/2001,56,61,50
USW00023183,3/11/2001,54,61,46
USW00023183,3/12/2001,59,71,47
USW00023183,3/13/2001,61,74,48
USW00023183,3/14/2001,63,76,50
USW00023183,3/15/2001,64,76,52
USW00023183,3/16/2001,65,78,52
USW00023183,3/17/2001,64,75,53
USW00023183,3/18/2001,65,80,50
USW00023183,3/19/2001,70,85,54
USW00023183,3/20/2001,75,90,60
USW00023183,3/21/2001,74,89,58
USW00023183,3/22/2001,76,90,62
USW00023183,3/23/2001,73,88,58
USW00023183,3/24/2001,75,89,60
USW00023183,3/25/2001,75,89,60
USW00023183,3/26/2001,72,85,58
USW00023183,3/27/2001,70,83,57
USW00023183,3/28/2001,74,88,60
USW00023183,3/29/2001,74,87,60
USW00023183,3/30/2001,73,84,61
USW00023183,3/31/2001,73,88,58
USW00023183,4/1/2001,76,88,63
USW00023183,4/2/2001,76,85,67
USW00023183,4/3/2001,71,80,62
USW00023183,4/4/2001,72,81,62
USW00023183,4/5/2001,63,71,54
USW00023183,4/6/2001,61,69,52
USW00023183,4/7/2001,63,74,52
USW00023183,4/8/2001,63,70,55
USW00023183,4/9/2001,62,73,51
USW00023183,4/10/2001,54,61,47
USW00023183,4/11/2001,57,68,46
USW00023183,4/12/2001,64,72,55
USW00023183,4/13/2001,69,82,55
USW00023183,4/14/2001,70,85,55
USW00023183,4/15/2001,74,90,58
USW00023183,4/16/2001,77,93,61
USW00023183,4/17/2001,80,97,63
USW00023183,4/18/2001,81,96,66
USW00023183,4/19/2001,82,88,75
USW00023183,4/20/2001,72,81,63
USW00023183,4/21/2001,60,72,48
USW00023183,4/22/2001,58,70,46
USW00023183,4/23/2001,69,84,54
USW00023183,4/24/2001,78,95,61
USW00023183,4/25/2001,84,100,68
USW00023183,4/26/2001,86,99,72
USW00023183,4/27/2001,86,99,73
USW00023183,4/28/2001,84,96,72
USW00023183,4/29/2001,81,95,66
USW00023183,4/30/2001,82,96,68
USW00023183,5/1/2001,84,99,69
USW00023183,5/2/2001,82,97,67
USW00023183,5/3/2001,73,80,66
USW00023183,5/4/2001,71,82,59
USW00023183,5/5/2001,76,89,62
USW00023183,5/6/2001,79,94,64
USW00023183,5/7/2001,85,101,69
USW00023183,5/8/2001,90,106,73
USW00023183,5/9/2001,92,107,76
USW00023183,5/10/2001,89,103,74
USW00023183,5/11/2001,90,105,74
USW00023183,5/12/2001,92,104,79
USW00023183,5/13/2001,90,101,79
USW00023183,5/14/2001,87,99,75
USW00023183,5/15/2001,86,99,73
USW00023183,5/16/2001,86,100,71
USW00023183,5/17/2001,87,101,73
USW00023183,5/18/2001,89,102,75
USW00023183,5/19/2001,81,89,72
USW00023183,5/20/2001,85,98,72
USW00023183,5/21/2001,88,102,74
USW00023183,5/22/2001,93,105,80
USW00023183,5/23/2001,94,109,79
USW00023183,5/24/2001,93,109,77
USW00023183,5/25/2001,94,108,80
USW00023183,5/26/2001,94,107,80
USW00023183,5/27/2001,93,107,79
USW00023183,5/28/2001,84,95,73
USW00023183,5/29/2001,87,99,75
USW00023183,5/30/2001,92,106,77
USW00023183,5/31/2001,94,109,79
USW00023183,6/1/2001,94,108,80
USW00023183,6/2/2001,93,106,80
USW00023183,6/3/2001,88,101,75
USW00023183,6/4/2001,85,96,73
USW00023183,6/5/2001,86,99,72
USW00023183,6/6/2001,90,104,75
USW00023183,6/7/2001,92,108,76
USW00023183,6/8/2001,94,110,78
USW00023183,6/9/2001,94,108,79
USW00023183,6/10/2001,93,107,79
USW00023183,6/11/2001,93,107,79
USW00023183,6/12/2001,91,102,79
USW00023183,6/13/2001,87,96,77
USW00023183,6/14/2001,83,97,68
USW00023183,6/15/2001,87,103,71
USW00023183,6/16/2001,92,108,76
USW00023183,6/17/2001,95,111,79
USW00023183,6/18/2001,95,108,82
USW00023183,6/19/2001,96,107,84
USW00023183,6/20/2001,96,105,87
USW00023183,6/21/2001,94,105,82
USW00023183,6/22/2001,96,105,87
USW00023183,6/23/2001,96,105,87
USW00023183,6/24/2001,96,106,86
USW00023183,6/25/2001,88,100,76
USW00023183,6/26/2001,87,101,73
USW00023183,6/27/2001,93,105,80
USW00023183,6/28/2001,95,109,80
USW00023183,6/29/2001,98,113,82
USW00023183,6/30/2001,99,112,85
USW00023183,7/1/2001,100,112,88
USW00023183,7/2/2001,103,116,89
USW00023183,7/3/2001,103,114,92
USW00023183,7/4/2001,98,108,87
USW00023183,7/5/2001,93,98,87
USW00023183,7/6/2001,89,89,76
USW00023183,7/7/2001,91,99,82
USW00023183,7/8/2001,89,96,82
USW00023183,7/9/2001,91,99,82
USW00023183,7/10/2001,90,100,80
USW00023183,7/11/2001,94,104,84
USW00023183,7/12/2001,94,105,83
USW00023183,7/13/2001,98,108,88
USW00023183,7/14/2001,99,110,87
USW00023183,7/15/2001,96,107,84
USW00023183,7/16/2001,92,105,78
USW00023183,7/17/2001,93,102,83
USW00023183,7/18/2001,93,104,82
USW00023183,7/19/2001,95,106,83
USW00023183,7/20/2001,96,106,86
USW00023183,7/21/2001,97,107,87
USW00023183,7/22/2001,97,107,87
USW00023183,7/23/2001,99,109,89
USW00023183,7/24/2001,100,114,85
USW00023183,7/25/2001,92,100,83
USW00023183,7/26/2001,95,104,85
USW00023183,7/27/2001,98,109,86
USW00023183,7/28/2001,97,109,85
USW00023183,7/29/2001,87,102,72
USW00023183,7/30/2001,87,99,74
USW00023183,7/31/2001,95,105,85
USW00023183,8/1/2001,95,102,87
USW00023183,8/2/2001,98,108,87
USW00023183,8/3/2001,98,109,87
USW00023183,8/4/2001,96,108,83
USW00023183,8/5/2001,94,105,83
USW00023183,8/6/2001,101,113,89
USW00023183,8/7/2001,99,109,89
USW00023183,8/8/2001,91,96,85
USW00023183,8/9/2001,84,95,73
USW00023183,8/10/2001,90,99,81
USW00023183,8/11/2001,96,106,85
USW00023183,8/12/2001,95,104,85
USW00023183,8/13/2001,93,100,85
USW00023183,8/14/2001,94,103,84
USW00023183,8/15/2001,94,105,82
USW00023183,8/16/2001,96,107,85
USW00023183,8/17/2001,93,106,79
USW00023183,8/18/2001,94,103,84
USW00023183,8/19/2001,96,106,86
USW00023183,8/20/2001,96,106,86
USW00023183,8/21/2001,96,107,84
USW00023183,8/22/2001,94,105,83
USW00023183,8/23/2001,94,107,81
USW00023183,8/24/2001,95,108,82
USW00023183,8/25/2001,97,112,82
USW00023183,8/26/2001,99,114,83
USW00023183,8/27/2001,97,110,84
USW00023183,8/28/2001,98,110,85
USW00023183,8/29/2001,96,103,88
USW00023183,8/30/2001,92,101,82
USW00023183,8/31/2001,92,102,81
USW00023183,9/1/2001,92,104,80
USW00023183,9/2/2001,94,103,84
USW00023183,9/3/2001,95,108,82
USW00023183,9/4/2001,97,110,84
USW00023183,9/5/2001,94,106,82
USW00023183,9/6/2001,93,104,81
USW00023183,9/7/2001,91,102,79
USW00023183,9/8/2001,88,101,74
USW00023183,9/9/2001,90,104,76
USW00023183,9/10/2001,94,108,80
USW00023183,9/11/2001,97,109,84
USW00023183,9/12/2001,98,110,85
USW00023183,9/13/2001,92,98,85
USW00023183,9/14/2001,89,98,80
USW00023183,9/15/2001,92,101,83
USW00023183,9/16/2001,94,103,85
USW00023183,9/17/2001,92,102,82
USW00023183,9/18/2001,90,102,78
USW00023183,9/19/2001,90,103,76
USW00023183,9/20/2001,92,104,79
USW00023183,9/21/2001,93,107,79
USW00023183,9/22/2001,92,107,77
USW00023183,9/23/2001,92,108,75
USW00023183,9/24/2001,94,105,82
USW00023183,9/25/2001,92,103,80
USW00023183,9/26/2001,91,105,76
USW00023183,9/27/2001,91,106,75
USW00023183,9/28/2001,91,107,75
USW00023183,9/29/2001,92,107,77
USW00023183,9/30/2001,91,104,77
USW00023183,10/1/2001,84,89,79
USW00023183,10/2/2001,85,92,78
USW00023183,10/3/2001,85,93,77
USW00023183,10/4/2001,82,92,72
USW00023183,10/5/2001,83,93,73
USW00023183,10/6/2001,81,90,71
USW00023183,10/7/2001,79,87,70
USW00023183,10/8/2001,77,87,67
USW00023183,10/9/2001,77,85,68
USW00023183,10/10/2001,79,90,68
USW00023183,10/11/2001,77,90,63
USW00023183,10/12/2001,74,86,62
USW00023183,10/13/2001,73,87,59
USW00023183,10/14/2001,78,93,62
USW00023183,10/15/2001,79,94,64
USW00023183,10/16/2001,81,96,66
USW00023183,10/17/2001,82,95,68
USW00023183,10/18/2001,79,93,64
USW00023183,10/19/2001,79,93,65
USW00023183,10/20/2001,81,94,67
USW00023183,10/21/2001,79,93,64
USW00023183,10/22/2001,80,90,70
USW00023183,10/23/2001,77,90,64
USW00023183,10/24/2001,78,90,65
USW00023183,10/25/2001,78,92,63
USW00023183,10/26/2001,81,98,64
USW00023183,10/27/2001,85,98,71
USW00023183,10/28/2001,80,91,68
USW00023183,10/29/2001,78,92,64
USW00023183,10/30/2001,77,90,64
USW00023183,10/31/2001,79,89,68
USW00023183,11/1/2001,76,85,66
USW00023183,11/2/2001,76,89,63
USW00023183,11/3/2001,79,93,64
USW00023183,11/4/2001,84,95,73
USW00023183,11/5/2001,75,84,65
USW00023183,11/6/2001,78,88,67
USW00023183,11/7/2001,76,86,66
USW00023183,11/8/2001,75,87,62
USW00023183,11/9/2001,76,86,66
USW00023183,11/10/2001,78,88,68
USW00023183,11/11/2001,74,84,63
USW00023183,11/12/2001,73,84,62
USW00023183,11/13/2001,68,75,61
USW00023183,11/14/2001,64,75,52
USW00023183,11/15/2001,66,79,53
USW00023183,11/16/2001,70,82,57
USW00023183,11/17/2001,71,84,58
USW00023183,11/18/2001,71,81,60
USW00023183,11/19/2001,71,85,56
USW00023183,11/20/2001,71,82,60
USW00023183,11/21/2001,68,79,56
USW00023183,11/22/2001,66,76,55
USW00023183,11/23/2001,65,72,58
USW00023183,11/24/2001,59,70,47
USW00023183,11/25/2001,58,63,53
USW00023183,11/26/2001,56,65,47
USW00023183,11/27/2001,52,62,41
USW00023183,11/28/2001,52,62,42
USW00023183,11/29/2001,53,59,46
USW00023183,11/30/2001,58,65,50
USW00023183,12/1/2001,59,70,47
USW00023183,12/2/2001,61,74,47
USW00023183,12/3/2001,60,72,48
USW00023183,12/4/2001,54,61,46
USW00023183,12/5/2001,52,61,42
USW00023183,12/6/2001,55,67,42
USW00023183,12/7/2001,57,69,44
USW00023183,12/8/2001,59,68,49
USW00023183,12/9/2001,59,72,45
USW00023183,12/10/2001,54,61,47
USW00023183,12/11/2001,47,49,44
USW00023183,12/12/2001,48,53,42
USW00023183,12/13/2001,46,55,37
USW00023183,12/14/2001,46,56,36
USW00023183,12/15/2001,48,55,41
USW00023183,12/16/2001,48,59,37
USW00023183,12/17/2001,51,63,38
USW00023183,12/18/2001,52,65,39
USW00023183,12/19/2001,57,74,39
USW00023183,12/20/2001,64,77,51
USW00023183,12/21/2001,56,63,49
USW00023183,12/22/2001,52,63,41
USW00023183,12/23/2001,52,60,43
USW00023183,12/24/2001,53,66,40
USW00023183,12/25/2001,51,63,39
USW00023183,12/26/2001,53,68,38
USW00023183,12/27/2001,52,64,40
USW00023183,12/28/2001,52,61,43
USW00023183,12/29/2001,58,65,50
USW00023183,12/30/2001,60,69,50
USW00023183,12/31/2001,58,65,51
USW00023183,1/1/2002,56,67,44
USW00023183,1/2/2002,58,65,50
USW00023183,1/3/2002,57,66,47
USW00023183,1/4/2002,56,67,44
USW00023183,1/5/2002,53,65,41
USW00023183,1/6/2002,54,67,41
USW00023183,1/7/2002,58,72,44
USW00023183,1/8/2002,64,81,47
USW00023183,1/9/2002,63,72,53
USW00023183,1/10/2002,65,74,55
USW00023183,1/11/2002,63,76,50
USW00023183,1/12/2002,61,74,47
USW00023183,1/13/2002,58,71,44
USW00023183,1/14/2002,59,73,45
USW00023183,1/15/2002,59,69,49
USW00023183,1/16/2002,59,64,53
USW00023183,1/17/2002,54,62,45
USW00023183,1/18/2002,51,63,39
USW00023183,1/19/2002,51,62,39
USW00023183,1/20/2002,49,61,36
USW00023183,1/21/2002,53,67,38
USW00023183,1/22/2002,54,67,40
USW00023183,1/23/2002,55,61,49
USW00023183,1/24/2002,51,64,38
USW00023183,1/25/2002,57,72,41
USW00023183,1/26/2002,59,75,43
USW00023183,1/27/2002,58,68,47
USW00023183,1/28/2002,59,65,52
USW00023183,1/29/2002,55,60,50
USW00023183,1/30/2002,48,54,42
USW00023183,1/31/2002,46,55,36
USW00023183,2/1/2002,51,64,38
USW00023183,2/2/2002,54,62,45
USW00023183,2/3/2002,54,69,39
USW00023183,2/4/2002,60,74,45
USW00023183,2/5/2002,58,72,43
USW00023183,2/6/2002,56,69,42
USW00023183,2/7/2002,58,74,42
USW00023183,2/8/2002,59,74,44
USW00023183,2/9/2002,58,69,47
USW00023183,2/10/2002,62,71,53
USW00023183,2/11/2002,58,73,42
USW00023183,2/12/2002,60,75,44
USW00023183,2/13/2002,63,79,46
USW00023183,2/14/2002,64,76,51
USW00023183,2/15/2002,64,78,50
USW00023183,2/16/2002,67,83,51
USW00023183,2/17/2002,62,71,52
USW00023183,2/18/2002,60,65,54
USW00023183,2/19/2002,58,70,45
USW00023183,2/20/2002,61,74,47
USW00023183,2/21/2002,66,83,48
USW00023183,2/22/2002,70,84,56
USW00023183,2/23/2002,68,81,54
USW00023183,2/24/2002,66,81,51
USW00023183,2/25/2002,66,82,50
USW00023183,2/26/2002,66,82,49
USW00023183,2/27/2002,67,79,55
USW00023183,2/28/2002,68,81,55
USW00023183,3/1/2002,62,71,52
USW00023183,3/2/2002,53,62,44
USW00023183,3/3/2002,53,67,38
USW00023183,3/4/2002,60,76,43
USW00023183,3/5/2002,62,77,46
USW00023183,3/6/2002,65,80,49
USW00023183,3/7/2002,62,76,53
USW00023183,3/8/2002,62,71,53
USW00023183,3/9/2002,67,80,54
USW00023183,3/10/2002,69,85,53
USW00023183,3/11/2002,69,85,53
USW00023183,3/12/2002,71,86,56
USW00023183,3/13/2002,73,88,57
USW00023183,3/14/2002,61,70,52
USW00023183,3/15/2002,56,67,45
USW00023183,3/16/2002,56,66,45
USW00023183,3/17/2002,58,69,47
USW00023183,3/18/2002,62,67,56
USW00023183,3/19/2002,62,76,47
USW00023183,3/20/2002,68,85,51
USW00023183,3/21/2002,75,93,56
USW00023183,3/22/2002,77,91,62
USW00023183,3/23/2002,68,80,55
USW00023183,3/24/2002,64,72,56
USW00023183,3/25/2002,65,77,53
USW00023183,3/26/2002,70,84,55
USW00023183,3/27/2002,70,83,57
USW00023183,3/28/2002,72,86,57
USW00023183,3/29/2002,67,75,58
USW00023183,3/30/2002,70,84,56
USW00023183,3/31/2002,78,93,62
USW00023183,4/1/2002,78,94,62
USW00023183,4/2/2002,78,94,62
USW00023183,4/3/2002,79,94,64
USW00023183,4/4/2002,79,94,63
USW00023183,4/5/2002,79,92,65
USW00023183,4/6/2002,72,77,67
USW00023183,4/7/2002,68,79,57
USW00023183,4/8/2002,72,84,60
USW00023183,4/9/2002,76,89,62
USW00023183,4/10/2002,78,91,64
USW00023183,4/11/2002,80,96,64
USW00023183,4/12/2002,82,96,67
USW00023183,4/13/2002,86,99,72
USW00023183,4/14/2002,86,100,71
USW00023183,4/15/2002,0,92,71
USW00023183,4/16/2002,73,81,64
USW00023183,4/17/2002,75,85,64
USW00023183,4/18/2002,73,86,60
USW00023183,4/19/2002,73,83,62
USW00023183,4/20/2002,68,78,58
USW00023183,4/21/2002,71,86,55
USW00023183,4/22/2002,77,92,61
USW00023183,4/23/2002,79,94,63
USW00023183,4/24/2002,81,96,66
USW00023183,4/25/2002,85,94,75
USW00023183,4/26/2002,74,81,66
USW00023183,4/27/2002,70,78,61
USW00023183,4/28/2002,75,89,61
USW00023183,4/29/2002,82,92,71
USW00023183,4/30/2002,77,89,64
USW00023183,5/1/2002,74,79,68
USW00023183,5/2/2002,70,81,58
USW00023183,5/3/2002,75,87,62
USW00023183,5/4/2002,77,92,62
USW00023183,5/5/2002,78,92,64
USW00023183,5/6/2002,81,95,66
USW00023183,5/7/2002,81,94,67
USW00023183,5/8/2002,79,91,67
USW00023183,5/9/2002,81,95,67
USW00023183,5/10/2002,82,96,68
USW00023183,5/11/2002,78,89,67
USW00023183,5/12/2002,80,94,66
USW00023183,5/13/2002,87,104,70
USW00023183,5/14/2002,88,102,74
USW00023183,5/15/2002,87,102,72
USW00023183,5/16/2002,85,99,71
USW00023183,5/17/2002,86,101,70
USW00023183,5/18/2002,87,102,72
USW00023183,5/19/2002,87,99,74
USW00023183,5/20/2002,85,98,71
USW00023183,5/21/2002,71,80,62
USW00023183,5/22/2002,73,84,61
USW00023183,5/23/2002,76,89,62
USW00023183,5/24/2002,80,93,66
USW00023183,5/25/2002,84,99,68
USW00023183,5/26/2002,84,97,71
USW00023183,5/27/2002,82,95,68
USW00023183,5/28/2002,85,99,71
USW00023183,5/29/2002,90,106,73
USW00023183,5/30/2002,93,109,76
USW00023183,5/31/2002,94,107,80
USW00023183,6/1/2002,95,106,83
USW00023183,6/2/2002,90,103,76
USW00023183,6/3/2002,89,96,78
USW00023183,6/4/2002,86,99,72
USW00023183,6/5/2002,91,106,76
USW00023183,6/6/2002,94,110,78
USW00023183,6/7/2002,95,109,80
USW00023183,6/8/2002,95,110,80
USW00023183,6/9/2002,92,104,80
USW00023183,6/10/2002,88,100,75
USW00023183,6/11/2002,87,100,74
USW00023183,6/12/2002,90,103,77
USW00023183,6/13/2002,92,107,77
USW00023183,6/14/2002,95,109,81
USW00023183,6/15/2002,94,107,81
USW00023183,6/16/2002,95,108,81
USW00023183,6/17/2002,96,110,81
USW00023183,6/18/2002,95,110,79
USW00023183,6/19/2002,96,112,79
USW00023183,6/20/2002,97,112,81
USW00023183,6/21/2002,95,109,80
USW00023183,6/22/2002,93,107,78
USW00023183,6/23/2002,93,107,79
USW00023183,6/24/2002,95,110,80
USW00023183,6/25/2002,98,113,83
USW00023183,6/26/2002,,112,86
USW00023183,6/27/2002,102,110,86
USW00023183,6/28/2002,95,111,79
USW00023183,6/29/2002,95,108,81
USW00023183,6/30/2002,97,110,83
USW00023183,7/1/2002,99,112,85
USW00023183,7/2/2002,101,113,89
USW00023183,7/3/2002,97,107,87
USW00023183,7/4/2002,95,107,82
USW00023183,7/5/2002,95,108,82
USW00023183,7/6/2002,96,109,82
USW00023183,7/7/2002,97,110,84
USW00023183,7/8/2002,98,112,84
USW00023183,7/9/2002,100,112,87
USW00023183,7/10/2002,98,109,86
USW00023183,7/11/2002,100,111,88
USW00023183,7/12/2002,100,111,88
USW00023183,7/13/2002,102,112,92
USW00023183,7/14/2002,92,109,74
USW00023183,7/15/2002,90,100,79
USW00023183,7/16/2002,94,103,84
USW00023183,7/17/2002,96,104,87
USW00023183,7/18/2002,95,103,87
USW00023183,7/19/2002,99,107,90
USW00023183,7/20/2002,96,106,86
USW00023183,7/21/2002,96,106,85
USW00023183,7/22/2002,97,106,87
USW00023183,7/23/2002,92,107,76
USW00023183,7/24/2002,92,105,78
USW00023183,7/25/2002,97,106,88
USW00023183,7/26/2002,98,107,88
USW00023183,7/27/2002,94,102,85
USW00023183,7/28/2002,93,104,82
USW00023183,7/29/2002,97,110,83
USW00023183,7/30/2002,95,102,87
USW00023183,7/31/2002,95,103,87
USW00023183,8/1/2002,97,106,87
USW00023183,8/2/2002,96,104,87
USW00023183,8/3/2002,97,105,88
USW00023183,8/4/2002,87,92,82
USW00023183,8/5/2002,90,100,79
